clipFilename,start,dur,itemId,itemFilename,itemUrl,itemTitle
Home-sweet-home_jukebox-21638_001_00-01-45.mp3,105802,6501,jukebox-21638,jukebox-21638.mp3,http://www.loc.gov/item/jukebox-21638/,"Home, sweet home"
Hummer-medley_jukebox-134983_001_00-01-02.mp3,62020,30210,jukebox-134983,jukebox-134983.mp3,http://www.loc.gov/item/jukebox-134983/,Hummer medley
I-am-awfully-glad-I-met-you_jukebox-127626_001_00-01-07.mp3,67570,11819,jukebox-127626,jukebox-127626.mp3,http://www.loc.gov/item/jukebox-127626/,I am awfully glad I met you
I-love-the-name-of-Mary_jukebox-259771_001_00-00-16.mp3,16695,19667,jukebox-259771,jukebox-259771.mp3,http://www.loc.gov/item/jukebox-259771/,I love the name of Mary
I-love-you-best-of-all_jukebox-16953_001_00-01-48.mp3,108066,5932,jukebox-16953,jukebox-16953.mp3,http://www.loc.gov/item/jukebox-16953/,I love you best of all
I-miss-you-most-of-all_jukebox-134346_001_00-00-14.mp3,14768,13781,jukebox-134346,jukebox-134346.mp3,http://www.loc.gov/item/jukebox-134346/,I miss you most of all
I-never-met-a-beautiful-girl-till-I-met-you_jukebox-133621_001_00-01-21.mp3,81003,5724,jukebox-133621,jukebox-133621.mp3,http://www.loc.gov/item/jukebox-133621/,I never met a beautiful girl till I met you
I-remember-you_jukebox-127435_001_00-00-32.mp3,32403,25949,jukebox-127435,jukebox-127435.mp3,http://www.loc.gov/item/jukebox-127435/,I remember you
I-want-someone-to-play-with_jukebox-127761_001_00-01-51.mp3,111444,9764,jukebox-127761,jukebox-127761.mp3,http://www.loc.gov/item/jukebox-127761/,I want someone to play with
I-wonder-where-my-sweet-sweet-daddys-gone_jukebox-40889_001_00-00-00.mp3,569,14547,jukebox-40889,jukebox-40889.mp3,http://www.loc.gov/item/jukebox-40889/,I wonder where my sweet sweet daddy's gone
Im-forever-blowing-bubbles_jukebox-32883_001_00-00-00.mp3,221,30371,jukebox-32883,jukebox-32883.mp3,http://www.loc.gov/item/jukebox-32883/,I'm forever blowing bubbles
Im-looking-for-a-nice-young-fellow-who-is-looking-for-a-nice-young-girl_jukebox-129618_001_00-00-50.mp3,50852,15987,jukebox-129618,jukebox-129618.mp3,http://www.loc.gov/item/jukebox-129618/,I'm looking for a nice young fellow who is looking for a nice young girl
Im-looking-for-a-sweetheart_jukebox-127246_001_00-01-52.mp3,112884,5921,jukebox-127246,jukebox-127246.mp3,http://www.loc.gov/item/jukebox-127246/,I'm looking for a sweetheart
Im-looking-for-a-sweetheart_jukebox-422907_001_00-00-35.mp3,35399,7244,jukebox-422907,jukebox-422907.mp3,http://www.loc.gov/item/jukebox-422907/,I'm looking for a sweetheart
Im-on-my-way-to-Mandalay_jukebox-186674_001_00-00-00.mp3,267,7999,jukebox-186674,jukebox-186674.mp3,http://www.loc.gov/item/jukebox-186674/,I'm on my way to Mandalay
